Trace,Latitude,Longitude,Altitude
739,52.2254919,6.6932645,-0.03
740,52.2254919,6.6932645,-0.03
741,52.2254919,6.6932645,-0.03
742,52.2254919,6.6932645,-0.03
743,52.2254919,6.6932645,-0.03
744,52.2254919,6.6932645,-0.03
745,52.2254919,6.6932645,-0.03
746,52.2254919,6.6932645,-0.03
747,52.2254919,6.6932645,-0.03
748,52.2254919,6.6932645,-0.03
749,52.2254919,6.6932645,-0.03
750,52.2254919,6.6932645,-0.03
751,52.2254919,6.6932645,-0.03
752,52.2254919,6.6932645,-0.03
753,52.2254919,6.6932645,-0.03
754,52.2254919,6.6932645,-0.03
755,52.2254919,6.6932645,-0.03
756,52.2254919,6.6932645,-0.03
757,52.2254919,6.6932645,-0.03
758,52.2254919,6.6932645,-0.03
759,52.2254919,6.6932645,-0.03
760,52.2254919,6.6932645,-0.03
761,52.2254919,6.6932645,-0.03
762,52.2254919,6.6932645,-0.03
763,52.2254919,6.6932645,-0.03
764,52.2254919,6.6932645,-0.03
765,52.2254919,6.6932645,-0.03
766,52.2254919,6.6932645,-0.03
767,52.2254919,6.6932645,-0.03
768,52.2254919,6.6932645,-0.03
769,52.2254919,6.6932645,-0.03
770,52.2254919,6.6932645,-0.03
771,52.2254919,6.6932645,-0.03
772,52.2254919,6.6932645,-0.03
773,52.2254919,6.6932645,-0.03
774,52.2254919,6.6932645,-0.03
775,52.2254919,6.6932645,-0.03
776,52.225492,6.6932646,-0.03
777,52.225492,6.6932646,-0.03
778,52.225492,6.6932646,-0.03
779,52.225492,6.6932646,-0.03
780,52.225492,6.6932646,-0.03
781,52.225492,6.6932646,-0.03
782,52.2254919,6.6932646,-0.03
783,52.2254919,6.6932646,-0.03
784,52.2254919,6.6932646,-0.03
785,52.2254919,6.6932646,-0.03
786,52.2254919,6.6932646,-0.03
787,52.2254919,6.6932646,-0.03
788,52.2254919,6.6932646,-0.03
789,52.225492,6.6932646,-0.03
790,52.225492,6.6932646,-0.03
791,52.225492,6.6932646,-0.03
792,52.225492,6.6932646,-0.03
793,52.225492,6.6932646,-0.03
794,52.225492,6.6932646,-0.03
795,52.225492,6.6932646,-0.03
796,52.225492,6.6932645,-0.03
797,52.225492,6.6932645,-0.03
798,52.225492,6.6932645,-0.03
799,52.225492,6.6932645,-0.03
800,52.225492,6.6932645,-0.03
801,52.225492,6.6932645,-0.03
802,52.225492,6.6932645,-0.03
803,52.225492,6.6932645,-0.03
804,52.225492,6.6932645,-0.03
805,52.225492,6.6932645,-0.03
806,52.225492,6.6932645,-0.03
807,52.225492,6.6932645,-0.03
808,52.225492,6.6932645,-0.03
809,52.225492,6.6932645,-0.03
810,52.225492,6.6932645,-0.03
811,52.225492,6.6932645,-0.03
812,52.225492,6.6932645,-0.03
813,52.2254921,6.6932645,-0.03
814,52.2254921,6.6932645,-0.03
815,52.2254921,6.6932645,-0.03
816,52.2254921,6.6932645,-0.03
817,52.2254921,6.6932645,-0.03
818,52.2254921,6.6932645,-0.03
819,52.2254921,6.6932645,-0.03
820,52.2254921,6.6932645,-0.03
821,52.2254921,6.6932645,-0.03
822,52.2254921,6.6932645,-0.03
823,52.2254921,6.6932645,-0.03
824,52.2254921,6.6932645,-0.03
825,52.2254921,6.6932645,-0.03
826,52.2254921,6.6932645,-0.03
827,52.2254921,6.6932645,-0.03
828,52.2254922,6.6932645,-0.03
829,52.2254922,6.6932645,-0.03
830,52.2254922,6.6932645,-0.03
831,52.2254922,6.6932645,-0.03
832,52.2254922,6.6932645,-0.03
833,52.2254922,6.6932645,-0.03
834,52.2254922,6.6932645,-0.03
835,52.2254922,6.6932645,-0.03
836,52.2254922,6.6932645,-0.03
837,52.2254922,6.6932645,-0.03
838,52.2254922,6.6932645,-0.03
839,52.2254922,6.6932645,-0.03
840,52.2254922,6.6932645,-0.03
841,52.2254922,6.6932645,-0.03
842,52.2254922,6.6932645,-0.03
843,52.2254922,6.6932645,-0.03
844,52.2254922,6.6932645,-0.03
845,52.2254922,6.6932645,-0.03
846,52.2254922,6.6932646,-0.03
847,52.2254922,6.6932646,-0.03
848,52.2254922,6.6932646,-0.03
849,52.2254922,6.6932646,-0.03
850,52.2254922,6.6932646,-0.03
851,52.2254922,6.6932646,-0.03
852,52.2254922,6.6932646,-0.03
853,52.2254922,6.6932646,-0.03
854,52.2254923,6.6932646,-0.03
855,52.2254923,6.6932646,-0.03
856,52.2254923,6.6932646,-0.03
857,52.2254923,6.6932646,-0.03
858,52.2254923,6.6932646,-0.03
859,52.2254923,6.6932646,-0.03
860,52.2254923,6.6932646,-0.03
861,52.2254923,6.6932646,-0.03
862,52.2254923,6.6932646,-0.03
863,52.2254923,6.6932646,-0.03
864,52.2254923,6.6932646,-0.03
865,52.2254923,6.6932646,-0.03
866,52.2254923,6.6932646,-0.03
867,52.2254923,6.6932646,-0.03
868,52.2254923,6.6932646,-0.03
869,52.2254923,6.6932646,-0.03
870,52.2254923,6.6932645,-0.03
871,52.2254923,6.6932645,-0.03
872,52.2254923,6.6932645,-0.03
873,52.2254923,6.6932645,-0.03
874,52.2254923,6.6932645,-0.03
875,52.2254923,6.6932645,-0.03
876,52.2254923,6.6932645,-0.03
877,52.2254923,6.6932645,-0.03
878,52.2254923,6.6932645,-0.03
879,52.2254923,6.6932645,-0.03
880,52.2254923,6.6932645,-0.03
881,52.2254923,6.6932645,-0.03
882,52.2254923,6.6932645,-0.03
883,52.2254923,6.6932645,-0.03
884,52.2254923,6.6932645,-0.03
885,52.2254923,6.6932645,-0.03
886,52.2254923,6.6932645,-0.03
887,52.2254923,6.6932646,-0.03
888,52.2254923,6.6932646,-0.03
889,52.2254923,6.6932646,-0.03
890,52.2254923,6.6932646,-0.03
891,52.2254923,6.6932646,-0.03
892,52.2254923,6.6932646,-0.03
893,52.2254923,6.6932646,-0.03
894,52.2254923,6.6932646,-0.03
895,52.2254923,6.6932646,-0.03
896,52.2254923,6.6932646,-0.03
897,52.2254923,6.6932646,-0.03
898,52.2254924,6.6932646,-0.03
899,52.2254924,6.6932646,-0.03
900,52.2254924,6.6932646,-0.03
901,52.2254924,6.6932646,-0.03
902,52.2254924,6.6932646,-0.03
903,52.2254924,6.6932646,-0.03
904,52.2254924,6.6932646,-0.03
905,52.2254924,6.6932646,-0.03
906,52.2254924,6.6932646,-0.03
907,52.2254925,6.6932647,-0.03
908,52.2254925,6.6932647,-0.03
909,52.2254925,6.6932647,-0.03
910,52.2254925,6.6932647,-0.03
911,52.2254925,6.6932647,-0.03
912,52.2254925,6.6932647,-0.03
913,52.2254925,6.6932647,-0.03
914,52.2254925,6.6932647,-0.03
915,52.2254925,6.6932647,-0.03
916,52.2254925,6.6932646,-0.03
917,52.2254925,6.6932646,-0.03
918,52.2254925,6.6932646,-0.03
919,52.2254925,6.6932646,-0.03
920,52.2254925,6.6932646,-0.03
921,52.2254925,6.6932646,-0.03
922,52.2254925,6.6932646,-0.03
923,52.2254925,6.6932646,-0.03
924,52.2254926,6.6932646,-0.03
925,52.2254926,6.6932646,-0.03
926,52.2254926,6.6932646,-0.03
927,52.2254926,6.6932646,-0.03
928,52.2254926,6.6932646,-0.03
929,52.2254926,6.6932646,-0.03
930,52.2254926,6.6932646,-0.03
931,52.2254926,6.6932646,-0.03
932,52.2254926,6.6932646,-0.03
933,52.2254926,6.6932646,-0.03
934,52.2254926,6.6932646,-0.03
935,52.2254926,6.6932646,-0.03
936,52.2254926,6.6932646,-0.03
937,52.2254926,6.6932646,-0.03
938,52.2254926,6.6932646,-0.03
939,52.2254926,6.6932647,-0.03
940,52.2254926,6.6932647,-0.03
941,52.2254926,6.6932647,-0.03
942,52.2254926,6.6932647,-0.03
943,52.2254926,6.6932647,-0.03
944,52.2254926,6.6932647,-0.03
945,52.2254926,6.6932647,-0.03
946,52.2254926,6.6932647,-0.03
947,52.2254926,6.6932647,-0.03
948,52.2254926,6.6932647,-0.03
949,52.2254926,6.6932647,-0.03
950,52.2254926,6.6932647,-0.03
951,52.2254926,6.6932647,-0.03
952,52.2254926,6.6932647,-0.03
953,52.2254926,6.6932646,-0.03
954,52.2254926,6.6932646,-0.03
955,52.2254926,6.6932646,-0.03
956,52.2254926,6.6932646,-0.03
957,52.2254926,6.6932646,-0.03
958,52.2254926,6.6932646,-0.03
959,52.2254926,6.6932646,-0.03
960,52.2254927,6.6932647,-0.03
961,52.2254927,6.6932647,-0.03
962,52.2254927,6.6932647,-0.03
963,52.2254927,6.6932647,-0.03
964,52.2254927,6.6932647,-0.03
965,52.2254927,6.6932647,-0.03
966,52.2254927,6.6932647,-0.03
967,52.2254927,6.6932647,-0.03
968,52.2254927,6.6932647,-0.03
969,52.2254928,6.6932647,-0.03
970,52.2254928,6.6932647,-0.03
971,52.2254928,6.6932647,-0.03
972,52.2254928,6.6932647,-0.03
973,52.2254928,6.6932647,-0.03
974,52.2254928,6.6932647,-0.03
975,52.2254928,6.6932647,-0.03
976,52.2254928,6.6932647,-0.03
977,52.2254928,6.6932647,-0.03
978,52.2254928,6.6932647,-0.03
979,52.2254928,6.6932647,-0.03
980,52.2254928,6.6932647,-0.03
981,52.2254928,6.6932647,-0.03
982,52.2254928,6.6932647,-0.03
983,52.2254928,6.6932647,-0.03
984,52.2254928,6.6932647,-0.03
985,52.2254928,6.6932647,-0.03
986,52.2254928,6.6932647,-0.03
987,52.2254928,6.6932647,-0.03
988,52.2254928,6.6932647,-0.03
989,52.2254928,6.6932647,-0.03
990,52.2254928,6.6932647,-0.03
991,52.2254928,6.6932647,-0.03
992,52.2254928,6.6932647,-0.03
993,52.2254928,6.6932647,-0.03
994,52.2254928,6.6932647,-0.03
995,52.2254928,6.6932647,-0.03
996,52.2254929,6.6932648,-0.03
997,52.2254929,6.6932648,-0.03
998,52.2254929,6.6932648,-0.03
999,52.2254929,6.6932648,-0.03
1000,52.2254929,6.6932648,-0.03
1001,52.2254929,6.6932648,-0.03
1002,52.2254929,6.6932648,-0.03
1003,52.2254929,6.6932648,-0.03
1004,52.2254929,6.6932647,-0.03
1005,52.2254929,6.6932647,-0.03
1006,52.2254929,6.6932647,-0.03
1007,52.2254929,6.6932647,-0.03
1008,52.2254929,6.6932647,-0.03
1009,52.2254929,6.6932647,-0.03
1010,52.2254929,6.6932647,-0.03
1011,52.2254929,6.6932647,-0.03
1012,52.2254929,6.6932646,-0.03
1013,52.2254929,6.6932646,-0.03
1014,52.2254929,6.6932646,-0.03
1015,52.2254929,6.6932646,-0.03
1016,52.2254929,6.6932646,-0.03
1017,52.2254929,6.6932646,-0.03
1018,52.2254929,6.6932646,-0.03
1019,52.2254929,6.6932646,-0.03
1020,52.2254929,6.6932646,-0.03
1021,52.2254929,6.6932646,-0.03
1022,52.2254929,6.6932646,-0.03
1023,52.2254929,6.6932646,-0.03
1024,52.2254929,6.6932646,-0.03
1025,52.2254929,6.6932646,-0.03
1026,52.225493,6.6932647,-0.03
1027,52.225493,6.6932647,-0.03
1028,52.225493,6.6932647,-0.03
1029,52.225493,6.6932647,-0.03
1030,52.225493,6.6932647,-0.03
1031,52.225493,6.6932647,-0.03
1032,52.225493,6.6932647,-0.03
1033,52.225493,6.6932647,-0.03
1034,52.225493,6.6932647,-0.03
1035,52.225493,6.6932647,-0.03
1036,52.225493,6.6932647,-0.03
1037,52.225493,6.6932647,-0.03
1038,52.225493,6.6932647,-0.03
1039,52.225493,6.6932647,-0.03
1040,52.225493,6.6932647,-0.03
1041,52.225493,6.6932647,-0.03
1042,52.225493,6.6932647,-0.03
1043,52.225493,6.6932647,-0.03
1044,52.225493,6.6932647,-0.03
1045,52.225493,6.6932647,-0.03
1046,52.225493,6.6932647,-0.03
1047,52.225493,6.6932646,-0.03
1048,52.225493,6.6932646,-0.03
1049,52.225493,6.6932646,-0.03
1050,52.225493,6.6932646,-0.03
1051,52.225493,6.6932646,-0.03
1052,52.225493,6.6932646,-0.03
1053,52.225493,6.6932646,-0.03
1054,52.225493,6.6932646,-0.03
1055,52.225493,6.6932646,-0.03
1056,52.225493,6.6932646,-0.03
1057,52.225493,6.6932646,-0.03
1058,52.225493,6.6932646,-0.03
1059,52.225493,6.6932646,-0.03
1060,52.225493,6.6932646,-0.03
1061,52.225493,6.6932646,-0.03
1062,52.225493,6.6932646,-0.03
1063,52.225493,6.6932646,-0.03
1064,52.225493,6.6932646,-0.03
1065,52.225493,6.6932646,-0.03
1066,52.225493,6.6932646,-0.03
1067,52.225493,6.6932646,-0.03
1068,52.225493,6.6932646,-0.03
1069,52.2254931,6.6932645,-0.03
1070,52.2254931,6.6932645,-0.03
1071,52.2254931,6.6932645,-0.03
1072,52.2254931,6.6932645,-0.03
1073,52.2254931,6.6932645,-0.03
1074,52.2254931,6.6932645,-0.03
1075,52.2254931,6.6932645,-0.03
1076,52.2254931,6.6932645,-0.03
1077,52.2254931,6.6932645,-0.03
1078,52.2254931,6.6932645,-0.03
1079,52.2254931,6.6932645,-0.03
1080,52.2254931,6.6932645,-0.03
1081,52.2254931,6.6932645,-0.03
1082,52.2254931,6.6932645,-0.03
1083,52.2254931,6.6932645,-0.03
1084,52.2254931,6.6932645,-0.03
1085,52.2254931,6.6932645,-0.03
1086,52.2254931,6.6932645,-0.03
1087,52.2254931,6.6932645,-0.03
1088,52.2254931,6.6932646,-0.03
1089,52.2254931,6.6932646,-0.03
1090,52.2254931,6.6932646,-0.03
1091,52.2254931,6.6932646,-0.03
1092,52.2254931,6.6932646,-0.03
1093,52.2254931,6.6932646,-0.03
1094,52.2254931,6.6932646,-0.03
1095,52.2254931,6.6932646,-0.03
1096,52.2254931,6.6932646,-0.03
1097,52.2254931,6.6932646,-0.03
1098,52.2254931,6.6932646,-0.03
1099,52.2254931,6.6932646,-0.03
1100,52.2254931,6.6932646,-0.03
1101,52.2254931,6.6932646,-0.03
1102,52.2254931,6.6932646,-0.03
1103,52.2254931,6.6932646,-0.03
1104,52.2254931,6.6932646,-0.03
1105,52.2254931,6.6932646,-0.03
1106,52.2254931,6.6932646,-0.03
1107,52.2254931,6.6932646,-0.03
1108,52.2254931,6.6932646,-0.03
1109,52.2254931,6.6932646,-0.03
1110,52.2254931,6.6932646,-0.03
1111,52.2254931,6.6932646,-0.03
1112,52.2254931,6.6932646,-0.03
1113,52.2254931,6.6932646,-0.03
1114,52.2254931,6.6932646,-0.03
1115,52.2254931,6.6932646,-0.03
1116,52.2254931,6.6932646,-0.03
1117,52.2254931,6.6932646,-0.03
1118,52.2254931,6.6932646,-0.03
1119,52.2254931,6.6932646,-0.03
1120,52.2254931,6.6932646,-0.03
1121,52.2254931,6.6932646,-0.03
1122,52.2254931,6.6932646,-0.03
1123,52.2254931,6.6932646,-0.03
1124,52.2254931,6.6932646,-0.03
1125,52.2254931,6.6932646,-0.03
1126,52.2254931,6.6932646,-0.03
1127,52.2254931,6.6932646,-0.03
1128,52.2254931,6.6932646,-0.03
1129,52.2254931,6.6932646,-0.03
1130,52.2254931,6.6932646,-0.03
1131,52.2254931,6.6932646,-0.03
1132,52.2254931,6.6932646,-0.03
1133,52.2254931,6.6932646,-0.03
1134,52.2254931,6.6932646,-0.03
1135,52.2254931,6.6932646,-0.03
1136,52.2254931,6.6932646,-0.03
1137,52.2254931,6.6932646,-0.03
1138,52.2254931,6.6932646,-0.03
1139,52.2254931,6.6932646,-0.03
1140,52.2254931,6.6932646,-0.03
1141,52.2254931,6.6932646,-0.03
1142,52.2254931,6.6932646,-0.03
1143,52.2254931,6.6932646,-0.03
1144,52.2254931,6.6932646,-0.03
1145,52.2254931,6.6932646,-0.03
1146,52.2254931,6.6932646,-0.03
1147,52.2254932,6.6932647,-0.03
1148,52.2254932,6.6932647,-0.03
1149,52.2254932,6.6932647,-0.03
1150,52.2254932,6.6932647,-0.03
1151,52.2254932,6.6932647,-0.03
1152,52.2254932,6.6932647,-0.03
1153,52.2254932,6.6932647,-0.03
1154,52.2254932,6.6932647,-0.03
1155,52.2254932,6.6932647,-0.03
1156,52.2254932,6.6932647,-0.03
1157,52.2254931,6.6932646,-0.03
1158,52.2254931,6.6932646,-0.03
1159,52.2254931,6.6932646,-0.03
1160,52.2254931,6.6932646,-0.03
1161,52.2254931,6.6932646,-0.03
1162,52.2254931,6.6932646,-0.03
1163,52.2254931,6.6932646,-0.03
1164,52.2254931,6.6932646,-0.03
1165,52.2254931,6.6932646,-0.03
1166,52.2254931,6.6932646,-0.03
1167,52.2254931,6.6932646,-0.03
1168,52.2254931,6.6932646,-0.03
1169,52.2254931,6.6932646,-0.03
1170,52.2254931,6.6932646,-0.03
1171,52.2254932,6.6932646,-0.03
1172,52.2254932,6.6932646,-0.03
1173,52.2254932,6.6932646,-0.03
1174,52.2254932,6.6932646,-0.03
1175,52.2254932,6.6932646,-0.03
1176,52.2254932,6.6932646,-0.03
1177,52.2254932,6.6932646,-0.03
1178,52.2254932,6.6932646,-0.03
1179,52.2254932,6.6932646,-0.03
1180,52.2254932,6.6932646,-0.03
1181,52.2254932,6.6932646,-0.03
1182,52.2254932,6.6932646,-0.03
1183,52.2254932,6.6932646,-0.03
1184,52.2254933,6.6932645,-0.03
1185,52.2254933,6.6932645,-0.03
1186,52.2254933,6.6932645,-0.03
1187,52.2254933,6.6932645,-0.03
1188,52.2254933,6.6932645,-0.03
1189,52.2254933,6.6932645,-0.03
1190,52.2254933,6.6932645,-0.03
1191,52.2254933,6.6932645,-0.03
1192,52.2254933,6.6932645,-0.03
1193,52.2254933,6.6932645,-0.03
1194,52.2254932,6.6932646,-0.03
1195,52.2254932,6.6932646,-0.03
1196,52.2254932,6.6932646,-0.03
1197,52.2254932,6.6932646,-0.03
1198,52.2254932,6.6932646,-0.03
1199,52.2254932,6.6932646,-0.03
1200,52.2254932,6.6932646,-0.03
1201,52.2254932,6.6932646,-0.03
1202,52.2254932,6.6932646,-0.03
1203,52.2254932,6.6932646,-0.03
1204,52.2254932,6.6932646,-0.03
1205,52.2254932,6.6932646,-0.03
1206,52.2254932,6.6932646,-0.03
1207,52.2254932,6.6932646,-0.03
1208,52.2254932,6.6932646,-0.03
1209,52.2254932,6.6932646,-0.03
1210,52.2254931,6.6932648,-0.03
1211,52.2254931,6.6932648,-0.03
1212,52.2254931,6.6932648,-0.03
1213,52.2254931,6.6932648,-0.03
1214,52.2254931,6.6932648,-0.03
1215,52.2254931,6.6932648,-0.03
1216,52.2254929,6.693265,-0.03
1217,52.2254929,6.693265,-0.03
1218,52.2254929,6.693265,-0.03
1219,52.2254929,6.693265,-0.03
1220,52.2254929,6.693265,-0.03
1221,52.2254929,6.693265,-0.03
1222,52.2254926,6.6932654,-0.03
1223,52.2254926,6.6932654,-0.03
1224,52.2254926,6.6932654,-0.03
1225,52.2254926,6.6932654,-0.03
1226,52.2254926,6.6932654,-0.03
1227,52.2254926,6.6932654,-0.03
1228,52.2254923,6.6932656,-0.03
1229,52.2254923,6.6932656,-0.03
1230,52.2254923,6.6932656,-0.03
1231,52.2254923,6.6932656,-0.03
1232,52.2254923,6.6932656,-0.03
1233,52.2254919,6.6932664,-0.03
1234,52.2254919,6.6932664,-0.03
1235,52.2254919,6.6932664,-0.03
1236,52.2254919,6.6932664,-0.03
1237,52.2254919,6.6932664,-0.03
1238,52.2254919,6.6932664,-0.03
1239,52.2254919,6.6932664,-0.03
1240,52.2254919,6.6932664,-0.03
1241,52.2254919,6.6932664,-0.03
1242,52.2254919,6.6932664,-0.03
1243,52.2254919,6.6932664,-0.03
1244,52.2254919,6.6932664,-0.03
1245,52.2254919,6.6932664,-0.03
1246,52.2254919,6.6932664,-0.03
1247,52.2254919,6.6932664,-0.03
1248,52.2254919,6.6932664,-0.03
1249,52.2254919,6.6932664,-0.03
1250,52.2254919,6.6932664,-0.03
1251,52.2254919,6.6932664,-0.03
1252,52.2254919,6.6932664,-0.03
1253,52.2254919,6.6932664,-0.03
1254,52.2254919,6.6932664,-0.03
1255,52.2254919,6.6932664,-0.03
1256,52.2254919,6.6932664,-0.03
1257,52.2254919,6.6932664,-0.03
1258,52.2254919,6.6932664,-0.03
1259,52.2254919,6.6932664,-0.03
1260,52.2254919,6.6932664,-0.03
1261,52.2254919,6.6932664,-0.03
1262,52.2254919,6.6932664,-0.03
1263,52.2254919,6.6932664,-0.03
1264,52.2254919,6.6932664,-0.03
1265,52.2254916,6.6932669,-0.03
1266,52.2254916,6.6932669,-0.03
1267,52.2254916,6.6932669,-0.03
1268,52.2254916,6.6932669,-0.03
1269,52.2254916,6.6932669,-0.03
1270,52.2254916,6.6932669,-0.03
1271,52.2254916,6.6932669,-0.03
1272,52.2254916,6.6932669,-0.03
1273,52.2254916,6.6932669,-0.03
1274,52.2254916,6.6932669,-0.03
1275,52.2254916,6.6932669,-0.03
1276,52.2254914,6.6932675,-0.03
1277,52.2254914,6.6932675,-0.03
1278,52.2254914,6.6932675,-0.03
1279,52.2254914,6.6932675,-0.03
1280,52.2254914,6.6932675,-0.03
1281,52.2254914,6.6932675,-0.03
1282,52.2254914,6.6932675,-0.03
1283,52.2254914,6.6932675,-0.03
1284,52.2254914,6.6932675,-0.03
1285,52.2254914,6.6932675,-0.03
1286,52.2254914,6.6932675,-0.03
1287,52.2254914,6.6932675,-0.03
1288,52.2254914,6.6932675,-0.03
1289,52.2254912,6.6932682,-0.03
1290,52.2254912,6.6932682,-0.03
1291,52.2254912,6.6932682,-0.03
1292,52.2254912,6.6932682,-0.03
1293,52.2254912,6.6932682,-0.03
1294,52.2254912,6.6932682,-0.03
1295,52.2254909,6.6932696,-0.03
1296,52.2254909,6.6932696,-0.03
1297,52.2254909,6.6932696,-0.03
1298,52.2254909,6.6932696,-0.03
1299,52.2254909,6.6932696,-0.03
1300,52.2254909,6.6932696,-0.03
1301,52.2254905,6.6932711,-0.03
1302,52.2254905,6.6932711,-0.03
1303,52.2254905,6.6932711,-0.03
1304,52.2254905,6.6932711,-0.03
1305,52.2254905,6.6932711,-0.03
1306,52.22549,6.693273,-0.03
1307,52.22549,6.693273,-0.03
1308,52.22549,6.693273,-0.03
1309,52.22549,6.693273,-0.03
1310,52.22549,6.693273,-0.03
1311,52.22549,6.693273,-0.03
1312,52.22549,6.693273,-0.04
1313,52.22549,6.693273,-0.04
1314,52.22549,6.693273,-0.04
1315,52.22549,6.693273,-0.04
1316,52.22549,6.693273,-0.04
1317,52.2254891,6.6932757,-0.03
1318,52.2254891,6.6932757,-0.03
1319,52.2254891,6.6932757,-0.03
1320,52.2254891,6.6932757,-0.03
1321,52.2254891,6.6932757,-0.03
1322,52.2254891,6.6932757,-0.03
1323,52.2254891,6.6932757,-0.03
1324,52.2254891,6.6932757,-0.03
1325,52.2254891,6.6932757,-0.03
1326,52.2254891,6.6932757,-0.03
1327,52.2254891,6.6932757,-0.03
1328,52.2254891,6.6932757,-0.03
1329,52.2254891,6.6932757,-0.03
1330,52.2254891,6.6932757,-0.03
1331,52.2254891,6.6932757,-0.03
1332,52.2254891,6.6932757,-0.03
1333,52.2254877,6.6932791,-0.03
1334,52.2254877,6.6932791,-0.03
1335,52.2254877,6.6932791,-0.03
1336,52.2254877,6.6932791,-0.03
1337,52.2254877,6.6932791,-0.03
1338,52.2254877,6.6932791,-0.03
1339,52.2254877,6.6932791,-0.03
1340,52.2254877,6.6932791,-0.03
1341,52.2254877,6.6932791,-0.02
1342,52.2254877,6.6932791,-0.02
1343,52.2254877,6.6932791,-0.02
1344,52.2254858,6.6932831,0.03
1345,52.2254858,6.6932831,0.03
1346,52.2254858,6.6932831,0.07
1347,52.2254858,6.6932831,0.07
1348,52.2254858,6.6932831,0.08
1349,52.2254858,6.6932831,0.08
1350,52.2254858,6.6932831,0.08
1351,52.2254858,6.6932831,0.13
1352,52.2254834,6.6932878,0.13
1353,52.2254834,6.6932878,0.13
1354,52.2254834,6.6932878,0.13
1355,52.2254834,6.6932878,0.21
1356,52.2254834,6.6932878,0.21
1357,52.2254834,6.6932878,0.25
1358,52.2254834,6.6932878,0.25
1359,52.2254807,6.6932931,0.3
1360,52.2254807,6.6932931,0.35
1361,52.2254807,6.6932931,0.35
1362,52.2254807,6.6932931,0.35
1363,52.2254807,6.6932931,0.35
1364,52.2254807,6.6932931,0.35
1365,52.2254807,6.6932931,0.42
1366,52.2254807,6.6932931,0.42
1367,52.2254807,6.6932931,0.42
1368,52.2254776,6.6932986,0.47
1369,52.2254776,6.6932986,0.47
1370,52.2254776,6.6932986,0.47
1371,52.2254776,6.6932986,0.56
1372,52.2254776,6.6932986,0.56
1373,52.2254776,6.6932986,0.63
1374,52.2254776,6.6932986,0.63
1375,52.2254776,6.6932986,0.63
1376,52.2254776,6.6932986,0.71
1377,52.2254776,6.6932986,0.71
1378,52.2254776,6.6932986,0.77
1379,52.2254776,6.6932986,0.77
1380,52.2254776,6.6932986,0.77
1381,52.2254776,6.6932986,0.86
1382,52.2254743,6.6933045,0.86
1383,52.2254743,6.6933045,0.86
1384,52.2254743,6.6933045,0.95
1385,52.2254743,6.6933045,0.95
1386,52.2254743,6.6933045,0.95
1387,52.2254743,6.6933045,1.03
1388,52.2254743,6.6933045,1.03
1389,52.2254743,6.6933045,1.12
1390,52.2254743,6.6933045,1.12
1391,52.2254743,6.6933045,1.17
1392,52.2254743,6.6933045,1.17
1393,52.2254743,6.6933045,1.17
1394,52.225471,6.6933101,1.26
1395,52.225471,6.6933101,1.26
1396,52.225471,6.6933101,1.35
1397,52.225471,6.6933101,1.35
1398,52.225471,6.6933101,1.45
1399,52.225471,6.6933101,1.45
1400,52.2254678,6.6933159,1.54
1401,52.2254678,6.6933159,1.54
1402,52.2254678,6.6933159,1.62
1403,52.2254678,6.6933159,1.62
1404,52.2254678,6.6933159,1.62
1405,52.2254678,6.6933159,1.73
1406,52.2254678,6.6933159,1.73
1407,52.2254678,6.6933159,1.73
1408,52.2254678,6.6933159,1.73
1409,52.2254678,6.6933159,1.82
1410,52.225437,6.6933684,1.82
1411,52.225437,6.6933684,1.82
1412,52.225437,6.6933684,1.89
1413,52.225437,6.6933684,1.89
1414,52.225437,6.6933684,1.97
1415,52.225437,6.6933684,1.97
1416,52.225437,6.6933684,1.97
1417,52.2254359,6.6933721,2.04
1418,52.2254359,6.6933721,2.04
1419,52.2254359,6.6933721,2.1
1420,52.2254359,6.6933721,2.1
1421,52.2254359,6.6933721,2.19
1422,52.2254359,6.6933721,2.19
1423,52.225435,6.6933759,2.28
1424,52.225435,6.6933759,2.28
1425,52.225435,6.6933759,2.34
1426,52.225435,6.6933759,2.34
1427,52.225435,6.6933759,2.4
1428,52.225435,6.6933759,2.4
1429,52.2254342,6.6933802,2.4
1430,52.2254342,6.6933802,2.46
1431,52.2254342,6.6933802,2.46
1432,52.2254342,6.6933802,2.54
1433,52.2254342,6.6933802,2.54
1434,52.2254342,6.6933802,2.64
1435,52.2254342,6.6933802,2.64
1436,52.2254342,6.6933802,2.64
1437,52.2254342,6.6933802,2.69
1438,52.2254342,6.6933802,2.69
1439,52.2254342,6.6933802,2.74
1440,52.2254335,6.6933846,2.8
1441,52.2254335,6.6933846,2.8
1442,52.2254335,6.6933846,2.8
1443,52.2254335,6.6933846,2.8
1444,52.2254335,6.6933846,2.8
1445,52.2254335,6.6933846,2.84
1446,52.2254335,6.6933846,2.84
1447,52.2254335,6.6933846,2.84
1448,52.2254335,6.6933846,2.92
1449,52.2254335,6.6933846,2.92
1450,52.2254335,6.6933846,2.92
1451,52.2254335,6.6933846,3.01
